,class,SENSOR0_RMS,SENSOR0_WAVELEN,SENSOR0_WAMP,SENSOR0_APPEN,SENSOR0_SAMPEN,SENSOR0_MAV,SENSOR1_RMS,SENSOR1_WAVELEN,SENSOR1_WAMP,SENSOR1_APPEN,SENSOR1_SAMPEN,SENSOR1_MAV,SENSOR2_RMS,SENSOR2_WAVELEN,SENSOR2_WAMP,SENSOR2_APPEN,SENSOR2_SAMPEN,SENSOR2_MAV,SENSOR3_RMS,SENSOR3_WAVELEN,SENSOR3_WAMP,SENSOR3_APPEN,SENSOR3_SAMPEN,SENSOR3_MAV
10,flexion,0.027765586393257994,16.842562583319047,641,0.8655355181486684,0.8160179911190008,0.02177361564061503,0.02664227160984738,18.088922870349275,643,0.9529537769660736,0.7874844029217317,0.01972224859536701,0.009152650642501377,6.130651045825426,69,1.0161100635397693,0.919657210097423,0.007059922707661739,0.004442900018315204,2.8257623103572023,0,0.7269510058420177,0.6698050753481731,0.0031552809921292974
11,flexion,0.20969880224269102,156.3270651554992,1828,0.9569747668563657,0.8811278515176848,0.15746838091143864,0.20091702358929572,182.25192096580895,1828,1.190109083185943,1.1222531381573435,0.15112112110552106,0.08834597424157062,61.96535392718287,1480,0.9612015139940855,0.839789265961763,0.06562002903756858,0.016724595742552386,11.621414102599758,335,0.765681318012831,0.7069120677053674,0.012324837519545447
12,flexion,0.01582031126911905,10.6686146790945,279,0.9867878626864055,0.9171852191067028,0.012205276173916903,0.0145617575481129,10.457731535473055,298,1.0010308316851262,0.8363481882768106,0.010411922063685733,0.012633241977569052,9.097421987116958,223,1.0492031405917692,0.8831718244395554,0.009424270085059737,0.05500506505432236,35.582717120470846,961,0.6862467472534495,0.20904723143970758,0.03464254388888181
13,flexion,0.050723687109891925,32.28021586832259,1067,0.9061071359184778,0.7951050505166642,0.03680451016717975,0.07742403967213651,63.18295791281299,1391,1.0516974487580173,0.7787626114436059,0.055082646592935616,0.02257372274962356,15.444318688399976,551,0.9898582871555774,0.818305451181249,0.016541737636883158,0.008512318917016053,6.022797284576591,84,0.8011497603346998,0.6223700277425277,0.006004686806323963
14,flexion,0.0459045063445006,23.312715056430612,689,0.6798188733533825,0.5580412727804087,0.028628676827950485,0.03521748803645403,22.139436348044836,787,0.9011681569125165,0.7746330184401553,0.02524749005893633,0.01914057198371264,10.826136629655204,300,0.8678118108145836,0.7649148371246507,0.013269344588800703,0.005396579691064399,2.7153839419817984,20,0.6148367854203425,0.5397042454338847,0.0027603442800140736
15,ulnar_deviation,0.03268968008424596,19.320686976905563,721,0.8606473797233405,0.7558487017396015,0.02457527080506127,0.030006602867290996,21.5407335813962,815,0.9966271935998776,0.9062197393449317,0.022075740554185888,0.016320198843459713,9.459255353933731,224,0.9736636995983559,0.8791731189168263,0.012277299477322274,0.008629472022245479,5.853522587104256,87,0.7754451546418228,0.694394581969094,0.005997495539684309
16,ulnar_deviation,0.037372559025606794,19.619174911850248,696,0.7659519075040766,0.6705949761305837,0.026340958920760053,0.0397867122767191,26.55541295445012,955,0.9284238752963296,0.8138712830251206,0.028790773999798562,0.016529491327717645,10.054158710420472,235,0.9568200935682114,0.8952123358080072,0.012666638362538748,0.006167917764429261,3.9991045067589175,33,0.75447230534997,0.6807151115333359,0.004346985575375203
17,ulnar_deviation,0.03819159902472568,23.204483332611797,913,0.8849001166197197,0.8095456550346853,0.029374155985149614,0.03992795315088225,28.1392482400464,1044,0.9830661625360566,0.9137295362258053,0.03035549632933001,0.01599245433107056,10.728477565350454,293,1.088279418563734,1.0294198041721665,0.01260734285612385,0.0043560526130145515,3.1371673113890393,2,0.8805857485977455,0.8237902552461679,0.0032892055267699396
18,ulnar_deviation,0.030021835917256257,19.24502319724293,770,0.922165600538964,0.8716180032413877,0.023301625693289738,0.037872454105758076,26.822040545215064,1053,1.0056630256087993,0.9292324372648402,0.029441076335039902,0.014206291785101906,10.233207308369376,269,1.081302441777348,1.0235554533844682,0.011317716545448879,0.00872723735864661,5.880058030139647,52,0.7918562913231386,0.6857590152770608,0.006377658593745924
19,ulnar_deviation,0.021253317985288688,16.69691139395555,652,1.1451811427828105,1.0862013965089257,0.016647419367179943,0.027002815319102164,21.742606281470827,855,1.1290078882433519,1.0711487879434347,0.02028659029421468,0.013446782441010594,12.267101687225647,390,1.268404460938573,1.2052854775161668,0.010350524900910504,0.008457988654768742,6.1063876120085965,44,0.8255631131031302,0.811029762484521,0.006485235511605945
20,radial_deviation,0.027651738226033742,17.24090953975271,647,0.8771533778733565,0.8220567709200359,0.021590869893746825,0.029127667344734848,20.739516777893773,796,0.9879257666785186,0.8837498051125962,0.022492158295827874,0.010369931406032276,7.394559515891366,110,1.0675869416184511,0.987806126239562,0.00792385001157439,0.0057350603994811645,3.8730942773232115,12,0.7672791401853352,0.7213457787474568,0.004267852897377521
21,radial_deviation,0.2669676695046785,197.32751491086333,1826,0.9035636394119564,0.7985691509952925,0.1946560412532811,0.25096801592461465,226.17915973542233,1832,1.1459573483984613,1.0055885822897086,0.1836150908284475,0.08058402302395196,59.81964450382709,1475,0.984012870892577,0.900812054383954,0.05807525930953094,0.021079955847765855,13.95273086107085,488,0.7657551236900018,0.6798308801642308,0.015427920704900957
22,radial_deviation,0.01760608252107868,12.550429321791412,383,1.0085881790697515,0.9409842543101941,0.013288607887666308,0.01796325575120309,13.298157273534091,450,0.9939737649091844,0.812753195852867,0.012647224490952132,0.015366615218670972,12.351962786409224,391,1.0665443261795753,0.888147195613671,0.011150883399390039,0.08460306757762516,59.94513512431657,1199,0.7333407332669233,0.30401844129542344,0.055602281810181946
23,radial_deviation,0.04737199763685084,31.508718036018674,1133,0.9782502803575128,0.8847478334701004,0.036688700710178684,0.07289641102278648,60.578049041499675,1366,1.0873919897533524,0.8622365747291383,0.0530383599090245,0.022427424715094627,14.835150661298217,520,1.0109051832651401,0.9119053989852699,0.017359023243690985,0.00919352743415544,6.755506920763471,103,0.8194588024869383,0.7032161288030988,0.006637923502378531
24,radial_deviation,0.0585471982189932,32.27760339029987,969,0.7714762756767932,0.5953105575547214,0.03945407895703522,0.04937690660928005,31.89066468025151,999,0.8620262209632239,0.6686324359239804,0.033891824658926546,0.02223530322550969,13.059660811601477,424,0.9027542415972629,0.7099346983487527,0.015423322796321512,0.009858323468778171,5.579403956945658,127,0.6234662320618924,0.4502907502125249,0.0056660354557970865
25,grip,0.03907977056496568,21.312052451741103,767,0.7988443676613959,0.6689458614163626,0.02850843194600745,0.03462364492117511,24.30675192402067,931,1.0086091917403195,0.9213936663171276,0.0261502749184797,0.02610299190183732,12.197599629202822,388,0.8367850698599755,0.7028924344806994,0.01794692769618306,0.009503222133892377,6.213680246197251,132,0.7486436462432646,0.5545624922589625,0.00611649965780441
26,grip,0.037552883463325505,21.163296010395257,773,0.8290799915777605,0.711455318431945,0.02700113774448293,0.03891803572834814,26.73058553268527,970,0.9690050273135635,0.8761546139070625,0.029187517397409147,0.01582314690981341,9.39050936908637,226,0.9498124513347026,0.8297266691606576,0.011604985064914728,0.00413841750289662,2.858982858404047,3,0.8212190392672878,0.7869082619325556,0.0031104798404393997
27,grip,0.038542500754215114,24.7840216931901,994,0.916101984752896,0.8774729112165465,0.029712594824256807,0.038546787610112855,29.11461286559709,1080,1.033772386002295,0.9803012329131432,0.030014034310720784,0.015437573459707815,10.859298121394392,305,1.08574660957541,1.02325026408996,0.012080846811224568,0.0046384482500707175,3.498641275882376,0,0.898815285166422,0.8458535349677807,0.0035684121872890696
28,grip,0.029264129404027152,18.127162660779398,713,0.8998979211071858,0.8731282668148733,0.02313158787471475,0.035146911791358156,24.765705335169482,977,1.0588689260017827,0.999473312478168,0.02774120860850021,0.013747546840676098,10.705182642899505,270,1.1459639699026107,1.1103273817528325,0.010709012953544254,0.00379485276902381,2.9063255148296534,0,0.936729050146877,0.8610346444667407,0.002863552914150646
29,grip,0.022891886354226915,17.91970473150008,704,1.112980314897417,1.0724888615534558,0.017602515242370956,0.02313836590029087,19.684325020108552,755,1.1498208923422304,1.064194313350493,0.017878376031643665,0.012653603004628458,11.739027290658834,353,1.2407074038613128,1.1854148269882756,0.00963646440085108,0.009436109134225846,6.956958556248379,63,0.8350705195711896,0.8355184204993892,0.007323910753416756
30,finger_abduction,0.029013362572968514,17.348724010364634,685,0.8501817721636513,0.7945394523068282,0.022599899378271872,0.029389999539272432,20.181856367009708,786,0.9836273847148926,0.878508021132608,0.022267482368584505,0.011163525775155538,7.821685175401623,127,1.1088778271077557,1.024029473902318,0.008712006017605014,0.00640245867472269,4.172736168281317,38,0.7348417825241382,0.6315853783557028,0.0044330973489979395
31,finger_abduction,0.3266509042674372,247.53787241353112,1899,0.9322259726090358,0.889442577326522,0.24954489567353236,0.28140708712365414,262.4452600952742,1891,1.216217515913506,1.1430107247491639,0.214255875091876,0.1402351715571448,100.82142342509675,1680,0.9549248855255366,0.8663652636111613,0.10389732339514539,0.022816659957582044,14.744992253986137,548,0.7641395737268191,0.5883125397927058,0.016525546841926923
32,finger_abduction,0.016316576372885007,11.129467963464805,322,1.00782247507167,0.9710705615485679,0.012825069753964835,0.015706099290781407,11.475624654396208,348,1.03469726608773,0.9179048350524389,0.01124248519093652,0.011853727922429154,10.175005419327949,268,1.1835506712089652,1.1265640373145123,0.009057619750351135,0.06680251381749504,50.67750200902465,1339,0.8606357490215264,0.6931989203090191,0.04853563707277334
33,finger_abduction,0.04073206325108908,29.705358168638124,1120,1.0073699191688577,0.9320522086722615,0.030785643652442605,0.06557585050174743,59.81226018863277,1455,1.18244826754501,1.0258257871449845,0.04900462889622494,0.021293430829180046,15.351615878391097,524,1.0004647458848135,0.9293576046128306,0.015717393535146604,0.009482957636014602,7.074841644672713,105,0.837498795129497,0.7539536517853656,0.007002665084352645
34,finger_abduction,0.0615675583283585,33.60667028431301,949,0.7385030460850919,0.5523188271874021,0.03995397006140415,0.0445609707778599,30.641507338219764,1013,0.9179948019309574,0.7908693881791041,0.03219541761403781,0.027586847027458977,15.113543518720416,477,0.8181643939011973,0.6619133601943968,0.017838293995477313,0.012079808744845833,6.029411518170302,133,0.5371390923175388,0.403535521376839,0.006211199240643048
35,finger_adduction,0.03786651989908807,18.549366596852032,693,0.7723765471733954,0.6874545655666588,0.02680439505733833,0.035817703635465395,22.58396175463,858,0.9574064794959085,0.8544640148329681,0.026292995045712704,0.021806719512449814,11.56874480060668,366,0.9104548559515595,0.7726903962679963,0.015828968522380547,0.009746856021235354,6.136195516007749,121,0.7572948761118479,0.6087871409000805,0.00654424884454913
36,finger_adduction,0.04420371181655268,26.753540245014644,998,0.8470598568385501,0.7816306762809025,0.0333881417040355,0.046890837013942546,30.65658265004369,1041,0.9113999064930565,0.8017078910354932,0.0338675111614235,0.018279600329366253,11.19282030601548,320,0.9740184039261983,0.8939311668218123,0.014090896163283042,0.006708150255061436,4.485800830758792,20,0.8145053119227814,0.7581371972160696,0.00510092456075467
37,finger_adduction,0.04899378767612344,30.157901099372967,1120,0.8737171814772391,0.8209500563620987,0.037528322742892736,0.048965730987358576,36.81037976913866,1220,1.0427812516588268,0.9533614292730926,0.03801485169474014,0.020219872484016653,13.150857602814861,437,1.0246951292117479,0.9616317920339126,0.015510787230796548,0.005525913163437917,4.075021767532226,4,0.8720793834872165,0.8275743551653809,0.0042002813922122914
38,finger_adduction,0.03189627559015851,19.84924657679767,777,0.8856774351743222,0.8378282674300379,0.024953025330125445,0.03415753641225218,24.252958173365535,906,1.0124566527324559,0.9201102787988237,0.026678062464005448,0.013599524278716498,9.89318605770999,232,1.0886049137077554,1.0089991952028552,0.010608296728971024,0.003664823510910316,2.8082785698444424,0,0.8875312933863886,0.8480842530073522,0.0028519079425718442
39,finger_adduction,0.02267204456694962,17.7674151954445,693,1.1304291777321378,1.0802037789888856,0.017528588222461384,0.02585785081316741,21.31651522080795,813,1.1173611413164073,1.0393148707242874,0.019354293554501217,0.014386750566014,13.835683819992568,474,1.255099911638255,1.1785529834415627,0.010917227947928175,0.007346876434315395,5.636901388145055,32,0.8596752574158679,0.814888988726815,0.005667365198480921
40,supination,0.027651738226033742,17.24090953975271,647,0.8771533778733565,0.8220567709200359,0.021590869893746825,0.03444694896453215,21.524859626426487,775,0.9039276090043664,0.7954159616384465,0.02586139817068268,0.011297300694063693,6.635702447452202,75,0.9652724126721117,0.879522402504263,0.008934146576269224,0.006289799967910126,4.152273915718894,15,0.7654803711509963,0.6780963350687257,0.004612850801439254
41,supination,0.2669676695046785,197.32751491086333,1826,0.9035636394119564,0.7985691509952925,0.1946560412532811,0.23310158896584512,213.83422432709256,1855,1.1890827212293837,1.126836521249733,0.1761734056431102,0.06568863033185121,51.9321134121476,1439,1.0598239286693558,0.9995784766838623,0.04941360818929649,0.01866684734442485,13.285772457475161,460,0.8108554816592379,0.7626055150391882,0.014392524153988229
42,supination,0.01760608252107868,12.550429321791412,383,1.0085881790697515,0.9409842543101941,0.013288607887666308,0.01547912076354407,13.387301790555616,453,1.158768127271244,1.0923131949569989,0.011688554595554543,0.014386683665786687,12.873512936727407,436,1.1980701025933413,1.139093143357449,0.010995077827542226,0.07946461888892759,65.21059710636646,1508,0.9002374729084073,0.7427043990614054,0.05906594762434702
43,supination,0.04737199763685084,31.508718036018674,1133,0.9782502803575128,0.8847478334701004,0.036688700710178684,0.09021402169101463,75.73428544778197,1557,1.1685149131352612,0.9807603340062987,0.06657326727000555,0.02771994685125953,19.416834487818985,738,1.0443968130956756,0.9511821851576306,0.02126851624197458,0.009356583128875814,7.388547133716088,102,0.8571454620961334,0.793542026452105,0.00706657954435308
44,supination,0.0585471982189932,32.27760339029987,969,0.7714762756767932,0.5953105575547214,0.03945407895703522,0.06550659873926008,41.28920712925619,1155,0.8429262921499641,0.6699354328252136,0.04362083862306617,0.03521738991766191,17.299761699286577,580,0.7689189172126083,0.5592040451434057,0.02233984347852201,0.019755607989915377,9.541293909511932,267,0.46850281319075204,0.21748550103170727,0.00957951820201769
45,pronation,0.03907977056496568,21.312052451741103,767,0.7988443676613959,0.6689458614163626,0.02850843194600745,0.03639435648549987,25.017924452395345,924,0.9827030925069526,0.8680713158003679,0.026283536560552524,0.029376010360919722,14.728382753910743,483,0.8472800327048189,0.7105687031348151,0.02079030124046672,0.01013392503518908,6.6734575144570165,144,0.7804506299314529,0.5461869163936008,0.00667509539854764
46,pronation,0.037552883463325505,21.163296010395257,773,0.8290799915777605,0.711455318431945,0.02700113774448293,0.0438685860272403,31.07418562897867,1089,1.0242567107488512,0.8622173375547942,0.03234648652675619,0.017587492426494062,11.393998814406526,332,1.0076736714556618,0.9340479864490059,0.01353130418977649,0.006426313821810497,4.361194400971314,31,0.7681102822415622,0.7063747972331811,0.004572327268734478
47,pronation,0.038542500754215114,24.7840216931901,994,0.916101984752896,0.8774729112165465,0.029712594824256807,0.04809906749423568,35.13578703417878,1233,1.0238255754972934,0.9635943150198951,0.03654516297833581,0.018661639546908013,13.070372455154319,436,1.0729190985227306,1.0257984318139377,0.01476565483209796,0.00463143944710648,3.4101175034063442,1,0.8650058054036309,0.8214098570976412,0.00356899171609226
48,pronation,0.029264129404027152,18.127162660779398,713,0.8998979211071858,0.8731282668148733,0.02313158787471475,0.037967812926018786,27.580313692954626,995,1.0084639736476837,0.9265817587561567,0.029176849036104312,0.015951041872668974,10.676077434507746,288,1.024219679224919,0.9413679635690311,0.012095829251480655,0.0034841243182636627,2.5870723188954683,0,0.8633430955353334,0.8336308261860275,0.0026958437965230297
49,pronation,0.022891886354226915,17.91970473150008,704,1.112980314897417,1.0724888615534558,0.017602515242370956,0.024739890557898096,20.669178673726368,830,1.1302230788283634,1.0739791727448325,0.019415417057954656,0.014111638763651076,11.76321675331604,337,1.1243111765440643,1.0391047556963435,0.01057576078849872,0.009083562900395432,6.3555732891254495,68,0.8108817502273635,0.7573317361211425,0.006782318981365457
0,rest,0.029360612854657034,24.031080066503964,896,1.1251043773765095,1.0172876066475152,0.02147164741487358,0.05583579783020537,40.96446655801546,1236,0.9765542825656506,0.8629791872102677,0.04086761627920289,0.017867880209703507,12.14649646800431,366,1.0874030055754105,1.0219197698754137,0.013960102975734839,0.0036165655719125546,2.8941969172044932,0,0.9918952090807971,0.9711789971795645,0.0028915196248178966
1,rest,0.24163157473529584,272.4731390349717,1885,1.1995796413431075,1.119072590199094,0.17982615394031312,0.32260373146282817,297.05749828518043,1896,1.106862083534681,1.017550568890069,0.23922353792704765,0.13008090289497323,110.55160833557186,1736,1.0341222240389731,0.954312908787842,0.09696252129749562,0.021613321957122823,15.839963756300802,581,0.8089924574376912,0.6944676678648455,0.01563146250450961
2,rest,0.025286156256273805,17.185327837969506,630,1.0567560164237748,0.8929742771738354,0.018897131156197493,0.038386766680550494,26.954077468128684,907,1.0710270977497736,0.8715723151835036,0.028098163889166767,0.02357658094575217,13.660131668325628,479,1.059592667293129,0.957177586184606,0.01822459242342923,0.15700648313998739,119.11339383424414,1749,0.8231888884407961,0.7962278926252957,0.11997917909296181
3,rest,0.06522164480974078,55.16522898359275,1397,1.0946090062528873,0.9617994742481458,0.04778880331389821,0.08569645556122765,82.91235803644358,1645,1.1974608965211226,1.1275975652303885,0.06506620891775354,0.02588894776977046,17.662676767107858,698,1.1260927666151588,1.064269826722944,0.01999151359236291,0.007658545874668727,6.280827755098539,49,0.9496153791053938,0.8983402891687696,0.005764407677222646
4,rest,0.16183512886437043,158.27977151406517,1843,1.1732699371198638,1.1561097236544162,0.12705246002617426,0.11986645278987078,97.13800991035288,1732,1.0523540686033663,1.016240081822122,0.0922561969197884,0.04813024175167021,21.86799578245389,757,0.7816132262504785,0.6245772314730383,0.03321092922114013,0.017382593359224072,8.71966586292335,239,0.6145243711198995,0.4098627829069747,0.009740791915228612
5,extension,0.029685718926018942,22.621431506287117,876,1.1193652608714086,1.030716052474515,0.022580826455591195,0.04541882799086445,33.81016425878094,1082,1.030916829675455,0.8939331991861956,0.03352321411188493,0.02509821555893711,15.37766470224954,550,1.0652168058236784,0.9807843525784294,0.02032204858710375,0.008160900714048628,5.866344803563408,51,0.9115530574357709,0.8098146249169864,0.00615354353785588
6,extension,0.12960355189536887,112.79745896224355,1751,1.0606195124007574,1.011083601504429,0.09809199541092364,0.08676902679907118,70.9292922032149,1602,1.0989678683727537,1.0385487413391736,0.06695835374036328,0.024517482723718186,13.622107894081443,455,0.9625140864425656,0.8894985418937423,0.01901639337437129,0.0067825944407005085,5.2394790243379585,31,0.8992626720535415,0.8499992333731731,0.005145688016547245
7,extension,0.07434817043306481,63.09654232884881,1472,1.0768709872548707,0.9688353373610442,0.05516280090959043,0.07337005272441456,59.61524034721184,1509,1.0603042952728514,0.99164585033695,0.05602895106618508,0.031778128981696865,18.657299730743198,737,0.9682561829636711,0.9198442925396864,0.02500664676823202,0.012135249758249696,7.619215464553126,138,0.7650104677112814,0.680835010886477,0.008323275942505527
8,extension,0.03122335063584364,23.674934217980685,821,1.052781746214364,0.9541175832586777,0.02281225101326089,0.06882921381444018,48.080200658360646,1321,0.9424559624076281,0.8283037643345513,0.0500105965541508,0.02701592180538069,13.351557791488634,471,0.9324319178720946,0.8374463273025045,0.02063884799696873,0.006345068724310565,4.856018588693701,25,0.8821998536366507,0.8318068068607881,0.004846688429092682
9,extension,0.024371181011327084,22.772012511407976,886,1.2584846845910898,1.1923716154756243,0.01855449230176698,0.05459946802724999,38.47983491741514,1101,0.9421440807378665,0.7497098593011295,0.038469243376503495,0.01716081263816828,12.4621152845227,392,1.1088719469264259,1.0086504353547299,0.013377199842048049,0.007827829788605549,5.120391484608505,29,0.8329491974916516,0.7461896723004926,0.005818951037100894
10,flexion,0.028349797499485158,24.19356373328901,910,1.1502735635818526,1.0572856531737818,0.021175360036594416,0.05234346119795666,39.59711579631747,1207,1.0231858308764088,0.9040511777529723,0.03909230158721311,0.015931707846653362,12.519532196736446,403,1.1358371181659224,1.0617132975889134,0.012124090896444593,0.0035317052948923753,2.806449029030697,0,0.9564869644723277,0.9263043853392903,0.0028209809350324216
11,flexion,0.1983128837373126,206.78324361012903,1864,1.164331079159985,1.0657505219123722,0.1404531927963988,0.2824681580677115,257.8790587152373,1878,1.1206035067531777,0.9830643097104036,0.204750080891077,0.10453663858357311,87.59140933468699,1626,1.027490698172346,0.9290723076508384,0.07547463022048229,0.018795679828878406,14.057426015533085,490,0.7872892335963164,0.7254647102759719,0.013999783154354602
12,flexion,0.018637211900060683,11.270379148364036,288,0.9879129117303971,0.8836018690621774,0.014074826870772229,0.023556474768827433,20.15763839367282,723,1.195023368754419,1.0518000155739933,0.01820187319154821,0.01396991141720151,9.736426579819113,240,1.1617382132576348,1.0588178164692312,0.010753592649245969,0.0646247243310308,46.68352935679981,1326,0.8372515953272481,0.7373406398431747,0.04611264226298256
13,flexion,0.06754192497822066,60.861022238208314,1510,1.1825608117089832,1.0966177823056462,0.052490657828416824,0.09854470189329183,89.21692159138115,1663,1.184277426202586,1.097021790710108,0.07312038386649095,0.023676780786675927,19.083545507793204,751,1.143305618164188,1.0945590264040772,0.018121684892270094,0.006545654228640559,5.706565238726136,35,0.9922269663002798,0.9586094209142191,0.005039232530961848
14,flexion,0.14363988853558543,134.47474614130505,1802,1.1392085648094952,1.1055774718112366,0.10989506745385136,0.07920028151206382,59.42738996554143,1468,1.014688570411289,0.9193506507342313,0.058259589335051834,0.046616407940618346,23.06562496039257,826,0.8222446612012395,0.6691617295351994,0.03322346558495091,0.026452496028486545,13.195238033549757,429,0.5825492713057758,0.2730935192463026,0.015473016555106899
15,ulnar_deviation,0.030014721332050385,23.417692444070536,897,1.108539534876984,1.025358689531988,0.022575582167419346,0.038239727414564814,30.30679369546263,1072,1.1185585005426004,1.0410514670830886,0.029545344291566685,0.020623312240706144,13.26069303782951,468,1.1017408802955475,1.0322664711688072,0.01629528343261684,0.007085716445053839,5.461201767660633,36,0.910616253283838,0.8183440452088069,0.005315440088473169
16,ulnar_deviation,0.04491188979923277,39.67993587683604,1233,1.1673880551479585,1.032807268551788,0.03389878889299124,0.059767086348361975,48.373728370323924,1388,1.08458066801103,0.99044580140419,0.04549334592063034,0.025067060304367107,14.232408348278792,502,0.9977515066464027,0.9421086311796997,0.019911530458445924,0.007931675311906626,6.0164707297199636,51,0.8884751080588664,0.8187101730674147,0.005942623245530104
17,ulnar_deviation,0.06296514743314224,52.272809865941085,1387,1.0977031270586544,0.9790758028407299,0.045832611543145794,0.05728604658976821,44.87620187167646,1325,1.026929539196567,0.9266177406194329,0.04333702234388712,0.028668919864100608,17.188291681709504,662,0.9579195360892223,0.908388417942058,0.02277700275428159,0.007578694088324392,5.67278164214945,50,0.895580063962206,0.8264146726478994,0.005699160316547358
18,ulnar_deviation,0.03080521054929742,24.760769666521636,865,1.0594710343022027,0.9501736273287397,0.02244588685636745,0.05418282758285049,34.37345947721878,1103,0.96438283981812,0.7932861296316395,0.03910554695168065,0.021947692135307905,12.132476513489129,377,0.9907706241425438,0.9070682539158734,0.017641415722970788,0.005456442339185162,4.406279411095607,12,0.9476754748283422,0.9102772014625091,0.004281647751922867
19,ulnar_deviation,0.023941287178800466,22.162979898426514,890,1.219071262749135,1.2122164181305521,0.018343394598040078,0.05127533431520544,40.67280575569302,1261,1.0328487890142748,0.9259165336432729,0.037584744754547,0.015740849890639962,11.096287059838627,294,1.1183029941519846,1.0416375398522975,0.011840741402226573,0.01075530842350357,6.524425420597503,82,0.7653568115040943,0.6923129434213819,0.007748359923907316
